identification_id,organism_id,identification_type,taxon_formula,verbatim_identification,type_status,identified_by,identified_by_id,date_identified,identification_references,identification_verification_status,identification_remarks,type_designation_type,type_designated_by
ind_140_7.03_L375,org_point_140_7.03_L375,human,37311010.0,multinotatus,,,,,,,,,
ind_141_7.03_L375,org_point_141_7.03_L375,human,37337011.0,chrysophrys,,,,,,,,,
ind_142_7.03_L375,org_point_142_7.03_L375,human,37337011.0,chrysophrys,,,,,,,,,
ind_143_7.03_L375,org_point_143_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_144_7.03_L375,org_point_144_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_145_7.03_L375,org_point_145_7.03_L375,human,37311010.0,multinotatus,,,,,,,,,
ind_146_7.03_L375,org_point_146_7.03_L375,human,37337011.0,chrysophrys,,,,,,,,,
ind_147_7.03_L375,org_point_147_7.03_L375,human,37337011.0,chrysophrys,,,,,,,,,
ind_148_7.03_L375,org_point_148_7.03_L375,human,37351022.0,euanus,,,,,,,,,
ind_149_7.03_L375,org_point_149_7.03_L375,human,37351022.0,euanus,,,,,,,,,
ind_150_7.03_L375,org_point_150_7.03_L375,human,37351022.0,euanus,,,,,,,,,
ind_151_7.03_L375,org_point_151_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_152_7.03_L375,org_point_152_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_153_7.03_L375,org_point_153_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_154_7.03_L375,org_point_154_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_155_7.03_L375,org_point_155_7.03_L375,human,NaN,spp,,,,,,,,,
ind_156_7.03_L375,org_point_156_7.03_L375,human,NaN,spp,,,,,,,,,
ind_157_7.03_L375,org_point_157_7.03_L375,human,NaN,spp,,,,,,,,,
ind_158_7.03_L375,org_point_158_7.03_L375,human,NaN,spp,,,,,,,,,
ind_159_7.03_L375,org_point_159_7.03_L375,human,NaN,spp,,,,,,,,,
ind_160_7.03_L375,org_point_160_7.03_L375,human,NaN,spp,,,,,,,,,
ind_161_7.03_L375,org_point_161_7.03_L375,human,NaN,spp,,,,,,,,,
ind_162_7.03_L375,org_point_162_7.03_L375,human,NaN,spp,,,,,,,,,
ind_163_7.03_L375,org_point_163_7.03_L375,human,NaN,spp,,,,,,,,,
ind_164_7.03_L375,org_point_164_7.03_L375,human,NaN,spp,,,,,,,,,
ind_165_7.03_L375,org_point_165_7.03_L375,human,NaN,spp,,,,,,,,,
ind_166_7.03_L375,org_point_166_7.03_L375,human,NaN,spp,,,,,,,,,
ind_167_7.03_L375,org_point_167_7.03_L375,human,NaN,spp,,,,,,,,,
ind_168_7.03_L375,org_point_168_7.03_L375,human,NaN,spp,,,,,,,,,
ind_169_7.03_L375,org_point_169_7.03_L375,human,NaN,spp,,,,,,,,,
ind_170_7.03_L375,org_point_170_7.03_L375,human,NaN,spp,,,,,,,,,
ind_171_7.03_L375,org_point_171_7.03_L375,human,NaN,spp,,,,,,,,,
ind_172_7.03_L375,org_point_172_7.03_L375,human,NaN,spp,,,,,,,,,
ind_173_7.03_L375,org_point_173_7.03_L375,human,NaN,spp,,,,,,,,,
ind_174_7.03_L375,org_point_174_7.03_L375,human,NaN,spp,,,,,,,,,
ind_175_7.03_L375,org_point_175_7.03_L375,human,NaN,spp,,,,,,,,,
ind_176_7.03_L375,org_point_176_7.03_L375,human,NaN,spp,,,,,,,,,
ind_177_7.03_L375,org_point_177_7.03_L375,human,NaN,spp,,,,,,,,,
ind_178_7.03_L375,org_point_178_7.03_L375,human,NaN,spp,,,,,,,,,
ind_179_7.03_L375,org_point_179_7.03_L375,human,NaN,spp,,,,,,,,,
ind_180_7.03_L375,org_point_180_7.03_L375,human,NaN,spp,,,,,,,,,
ind_181_7.03_L375,org_point_181_7.03_L375,human,NaN,spp,,,,,,,,,
ind_182_7.03_L375,org_point_182_7.03_L375,human,NaN,spp,,,,,,,,,
ind_183_7.03_L375,org_point_183_7.03_L375,human,NaN,spp,,,,,,,,,
ind_184_7.03_L375,org_point_184_7.03_L375,human,NaN,spp,,,,,,,,,
ind_185_7.03_L375,org_point_185_7.03_L375,human,NaN,spp,,,,,,,,,
ind_186_7.03_L375,org_point_186_7.03_L375,human,NaN,spp,,,,,,,,,
ind_187_7.03_L375,org_point_187_7.03_L375,human,NaN,spp,,,,,,,,,
ind_188_7.03_L375,org_point_188_7.03_L375,human,NaN,spp,,,,,,,,,
ind_189_7.03_L375,org_point_189_7.03_L375,human,NaN,spp,,,,,,,,,
ind_190_7.03_L375,org_point_190_7.03_L375,human,NaN,spp,,,,,,,,,
ind_191_7.03_L375,org_point_191_7.03_L375,human,NaN,spp,,,,,,,,,
ind_192_7.03_L375,org_point_192_7.03_L375,human,NaN,spp,,,,,,,,,
ind_193_7.03_L375,org_point_193_7.03_L375,human,NaN,spp,,,,,,,,,
ind_194_7.03_L375,org_point_194_7.03_L375,human,NaN,spp,,,,,,,,,
ind_195_7.03_L375,org_point_195_7.03_L375,human,NaN,spp,,,,,,,,,
ind_196_7.03_L375,org_point_196_7.03_L375,human,NaN,spp,,,,,,,,,
ind_197_7.03_L375,org_point_197_7.03_L375,human,NaN,spp,,,,,,,,,
ind_198_7.03_L375,org_point_198_7.03_L375,human,NaN,spp,,,,,,,,,
ind_199_7.03_L375,org_point_199_7.03_L375,human,NaN,spp,,,,,,,,,
ind_200_7.03_L375,org_point_200_7.03_L375,human,NaN,spp,,,,,,,,,
ind_201_7.03_L375,org_point_201_7.03_L375,human,NaN,spp,,,,,,,,,
ind_202_7.03_L375,org_point_202_7.03_L375,human,NaN,spp,,,,,,,,,
ind_203_7.03_L375,org_point_203_7.03_L375,human,NaN,spp,,,,,,,,,
ind_204_7.03_L375,org_point_204_7.03_L375,human,NaN,spp,,,,,,,,,
ind_205_7.03_L375,org_point_205_7.03_L375,human,NaN,spp,,,,,,,,,
ind_206_7.03_L375,org_point_206_7.03_L375,human,NaN,spp,,,,,,,,,
ind_207_7.03_L375,org_point_207_7.03_L375,human,NaN,spp,,,,,,,,,
ind_208_7.03_L375,org_point_208_7.03_L375,human,NaN,spp,,,,,,,,,
ind_209_7.03_L375,org_point_209_7.03_L375,human,NaN,spp,,,,,,,,,
ind_210_7.03_L375,org_point_210_7.03_L375,human,NaN,spp,,,,,,,,,
ind_211_7.03_L375,org_point_211_7.03_L375,human,NaN,spp,,,,,,,,,
ind_212_7.03_L375,org_point_212_7.03_L375,human,NaN,spp,,,,,,,,,
ind_213_7.03_L375,org_point_213_7.03_L375,human,NaN,spp,,,,,,,,,
ind_214_7.03_L375,org_point_214_7.03_L375,human,NaN,spp,,,,,,,,,
ind_215_7.03_L375,org_point_215_7.03_L375,human,NaN,spp,,,,,,,,,
ind_216_7.03_L375,org_point_216_7.03_L375,human,NaN,spp,,,,,,,,,
ind_217_7.03_L375,org_point_217_7.03_L375,human,NaN,spp,,,,,,,,,
ind_218_7.03_L375,org_point_218_7.03_L375,human,NaN,spp,,,,,,,,,
ind_219_7.03_L375,org_point_219_7.03_L375,human,NaN,spp,,,,,,,,,
ind_220_7.03_L375,org_point_220_7.03_L375,human,NaN,spp,,,,,,,,,
ind_221_7.03_L375,org_point_221_7.03_L375,human,NaN,spp,,,,,,,,,
ind_222_7.03_L375,org_point_222_7.03_L375,human,NaN,spp,,,,,,,,,
ind_223_7.03_L375,org_point_223_7.03_L375,human,NaN,spp,,,,,,,,,
ind_224_7.03_L375,org_point_224_7.03_L375,human,NaN,spp,,,,,,,,,
ind_225_7.03_L375,org_point_225_7.03_L375,human,NaN,spp,,,,,,,,,
ind_226_7.03_L375,org_point_226_7.03_L375,human,NaN,spp,,,,,,,,,
ind_227_7.03_L375,org_point_227_7.03_L375,human,NaN,spp,,,,,,,,,
ind_228_7.03_L375,org_point_228_7.03_L375,human,NaN,spp,,,,,,,,,
ind_229_7.03_L375,org_point_229_7.03_L375,human,NaN,spp,,,,,,,,,
ind_230_7.03_L375,org_point_230_7.03_L375,human,NaN,spp,,,,,,,,,
ind_231_7.03_L375,org_point_231_7.03_L375,human,37351003.0,griseus,,,,,,,,,
ind_232_7.03_L375,org_point_232_7.03_L375,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_233_7.03_L375,org_point_233_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_234_7.03_L375,org_point_234_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_235_7.03_L375,org_point_235_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_236_7.03_L375,org_point_236_7.03_L375,human,37018027.0,albimarginatus,,,,,,,,,
ind_237_7.03_L375,org_point_237_7.03_L375,human,37351003.0,griseus,,,,,,,,,
ind_238_7.03_L375,org_point_238_7.03_L375,human,37351022.0,euanus,,,,,,,,,
ind_239_7.03_L375,org_point_239_7.03_L375,human,37346004.0,sebae,,,,,,,,,
ind_240_7.03_L375,org_point_240_7.03_L375,human,37346004.0,sebae,,,,,,,,,
ind_241_7.03_L375,org_point_241_7.03_L375,human,37346019.0,typus,,,,,,,,,
ind_242_7.03_L375,org_point_242_7.03_L375,human,37351005.0,grandoculis,,,,,,,,,
ind_243_7.03_L375,org_point_243_7.03_L375,human,37351005.0,grandoculis,,,,,,,,,
ind_244_7.03_L375,org_point_244_7.03_L375,human,37351022.0,euanus,,,,,,,,,
ind_245_7.03_L375,org_point_245_7.03_L375,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_246_7.03_L375,org_point_246_7.03_L375,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_247_7.03_L375,org_point_247_7.03_L375,human,37351008.0,nebulosus,,,,,,,,,
ind_248_7.03_L375,org_point_248_7.03_L375,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_249_7.03_L375,org_point_249_7.03_L375,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_250_7.03_L375,org_point_250_7.03_L375,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_251_7.03_L375,org_point_251_7.03_L375,human,37346004.0,sebae,,,,,,,,,
ind_252_7.03_L375,org_point_252_7.03_L375,human,37465089.0,filamentosus,,,,,,,,,
ind_253_7.03_L375,org_point_253_7.03_L375,human,37337037.0,fulvoguttatus,,,,,,,,,
ind_254_7.03_L375,org_point_254_7.03_L375,human,37346004.0,sebae,,,,,,,,,
ind_255_7.03_L375,org_point_255_7.03_L375,human,37346004.0,sebae,,,,,,,,,
ind_256_7.03_L375,org_point_256_7.03_L375,human,37465014.0,fraenatum,,,,,,,,,
ind_257_7.03_L375,org_point_257_7.03_L375,human,37337011.0,chrysophrys,,,,,,,,,
ind_258_7.03_L375,org_point_258_7.03_L375,human,37337011.0,chrysophrys,,,,,,,,,
ind_259_7.03_L375,org_point_259_7.03_L375,human,37337011.0,chrysophrys,,,,,,,,,
ind_260_7.03_L375,org_point_260_7.03_L375,human,37311010.0,multinotatus,,,,,,,,,
ind_0_7.04_L367,org_point_0_7.04_L367,human,37018007.0,plumbeus,,,,,,,,,
ind_1_7.04_L367,org_point_1_7.04_L367,human,37018007.0,plumbeus,,,,,,,,,
ind_2_7.04_L367,org_point_2_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_3_7.04_L367,org_point_3_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_4_7.04_L367,org_point_4_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_5_7.04_L367,org_point_5_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_6_7.04_L367,org_point_6_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_7_7.04_L367,org_point_7_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_8_7.04_L367,org_point_8_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_9_7.04_L367,org_point_9_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_10_7.04_L367,org_point_10_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_11_7.04_L367,org_point_11_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_12_7.04_L367,org_point_12_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_13_7.04_L367,org_point_13_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_14_7.04_L367,org_point_14_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_15_7.04_L367,org_point_15_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_16_7.04_L367,org_point_16_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_17_7.04_L367,org_point_17_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_18_7.04_L367,org_point_18_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_19_7.04_L367,org_point_19_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_20_7.04_L367,org_point_20_7.04_L367,human,37346004.0,sebae,,,,,,,,,
ind_21_7.04_L367,org_point_21_7.04_L367,human,NaN,spp,,,,,,,,,
ind_22_7.04_L367,org_point_22_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_23_7.04_L367,org_point_23_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_24_7.04_L367,org_point_24_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_25_7.04_L367,org_point_25_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_26_7.04_L367,org_point_26_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_27_7.04_L367,org_point_27_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_28_7.04_L367,org_point_28_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_29_7.04_L367,org_point_29_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_30_7.04_L367,org_point_30_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_31_7.04_L367,org_point_31_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_32_7.04_L367,org_point_32_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_33_7.04_L367,org_point_33_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_34_7.04_L367,org_point_34_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_35_7.04_L367,org_point_35_7.04_L367,human,37337011.0,chrysophrys,,,,,,,,,
ind_36_7.04_L367,org_point_36_7.04_L367,human,NaN,spp,,,,,,,,,
ind_37_7.04_L367,org_point_37_7.04_L367,human,NaN,spp,,,,,,,,,
ind_38_7.04_L367,org_point_38_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_39_7.04_L367,org_point_39_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_40_7.04_L367,org_point_40_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_41_7.04_L367,org_point_41_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_42_7.04_L367,org_point_42_7.04_L367,human,37351022.0,euanus,,,,,,,,,
ind_43_7.04_L367,org_point_43_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_44_7.04_L367,org_point_44_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_45_7.04_L367,org_point_45_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_46_7.04_L367,org_point_46_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_47_7.04_L367,org_point_47_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_48_7.04_L367,org_point_48_7.04_L367,human,37351005.0,grandoculis,,,,,,,,,
ind_49_7.04_L367,org_point_49_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_50_7.04_L367,org_point_50_7.04_L367,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_51_7.04_L367,org_point_51_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_52_7.04_L367,org_point_52_7.04_L367,human,37337022.0,gymnostethus,,,,,,,,,
ind_0_7.05_L369,org_point_0_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_1_7.05_L369,org_point_1_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_2_7.05_L369,org_point_2_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_3_7.05_L369,org_point_3_7.05_L369,human,37467018.0,rivulata,,,,,,,,,
ind_4_7.05_L369,org_point_4_7.05_L369,human,37467018.0,rivulata,,,,,,,,,
ind_5_7.05_L369,org_point_5_7.05_L369,human,37465011.0,stellatus,,,,,,,,,
ind_6_7.05_L369,org_point_6_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_7_7.05_L369,org_point_7_7.05_L369,human,NaN,spp,,,,,,,,,
ind_8_7.05_L369,org_point_8_7.05_L369,human,NaN,spp,,,,,,,,,
ind_9_7.05_L369,org_point_9_7.05_L369,human,NaN,spp,,,,,,,,,
ind_10_7.05_L369,org_point_10_7.05_L369,human,NaN,spp,,,,,,,,,
ind_11_7.05_L369,org_point_11_7.05_L369,human,NaN,spp,,,,,,,,,
ind_12_7.05_L369,org_point_12_7.05_L369,human,NaN,spp,,,,,,,,,
ind_13_7.05_L369,org_point_13_7.05_L369,human,NaN,spp,,,,,,,,,
ind_14_7.05_L369,org_point_14_7.05_L369,human,NaN,spp,,,,,,,,,
ind_15_7.05_L369,org_point_15_7.05_L369,human,NaN,spp,,,,,,,,,
ind_16_7.05_L369,org_point_16_7.05_L369,human,NaN,spp,,,,,,,,,
ind_17_7.05_L369,org_point_17_7.05_L369,human,NaN,spp,,,,,,,,,
ind_18_7.05_L369,org_point_18_7.05_L369,human,NaN,spp,,,,,,,,,
ind_19_7.05_L369,org_point_19_7.05_L369,human,NaN,spp,,,,,,,,,
ind_20_7.05_L369,org_point_20_7.05_L369,human,NaN,spp,,,,,,,,,
ind_21_7.05_L369,org_point_21_7.05_L369,human,NaN,spp,,,,,,,,,
ind_22_7.05_L369,org_point_22_7.05_L369,human,NaN,spp,,,,,,,,,
ind_23_7.05_L369,org_point_23_7.05_L369,human,NaN,spp,,,,,,,,,
ind_24_7.05_L369,org_point_24_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_25_7.05_L369,org_point_25_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_26_7.05_L369,org_point_26_7.05_L369,human,37465089.0,filamentosus,,,,,,,,,
ind_27_7.05_L369,org_point_27_7.05_L369,human,NaN,spp,,,,,,,,,
ind_28_7.05_L369,org_point_28_7.05_L369,human,NaN,spp,,,,,,,,,
ind_29_7.05_L369,org_point_29_7.05_L369,human,NaN,spp,,,,,,,,,
ind_30_7.05_L369,org_point_30_7.05_L369,human,NaN,spp,,,,,,,,,
ind_31_7.05_L369,org_point_31_7.05_L369,human,NaN,spp,,,,,,,,,
ind_32_7.05_L369,org_point_32_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_33_7.05_L369,org_point_33_7.05_L369,human,NaN,spp,,,,,,,,,
ind_34_7.05_L369,org_point_34_7.05_L369,human,NaN,spp,,,,,,,,,
ind_35_7.05_L369,org_point_35_7.05_L369,human,NaN,spp,,,,,,,,,
ind_36_7.05_L369,org_point_36_7.05_L369,human,NaN,spp,,,,,,,,,
ind_37_7.05_L369,org_point_37_7.05_L369,human,NaN,spp,,,,,,,,,
ind_38_7.05_L369,org_point_38_7.05_L369,human,NaN,spp,,,,,,,,,
ind_39_7.05_L369,org_point_39_7.05_L369,human,NaN,spp,,,,,,,,,
ind_40_7.05_L369,org_point_40_7.05_L369,human,NaN,spp,,,,,,,,,
ind_41_7.05_L369,org_point_41_7.05_L369,human,NaN,spp,,,,,,,,,
ind_42_7.05_L369,org_point_42_7.05_L369,human,NaN,spp,,,,,,,,,
ind_43_7.05_L369,org_point_43_7.05_L369,human,NaN,spp,,,,,,,,,
ind_44_7.05_L369,org_point_44_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_45_7.05_L369,org_point_45_7.05_L369,human,37337037.0,fulvoguttatus,,,,,,,,,
ind_46_7.05_L369,org_point_46_7.05_L369,human,NaN,spp,,,,,,,,,
ind_47_7.05_L369,org_point_47_7.05_L369,human,NaN,spp,,,,,,,,,
ind_48_7.05_L369,org_point_48_7.05_L369,human,NaN,spp,,,,,,,,,
ind_49_7.05_L369,org_point_49_7.05_L369,human,NaN,spp,,,,,,,,,
ind_50_7.05_L369,org_point_50_7.05_L369,human,NaN,spp,,,,,,,,,
ind_51_7.05_L369,org_point_51_7.05_L369,human,NaN,spp,,,,,,,,,
ind_52_7.05_L369,org_point_52_7.05_L369,human,NaN,spp,,,,,,,,,
ind_53_7.05_L369,org_point_53_7.05_L369,human,NaN,spp,,,,,,,,,
ind_54_7.05_L369,org_point_54_7.05_L369,human,NaN,spp,,,,,,,,,
ind_55_7.05_L369,org_point_55_7.05_L369,human,NaN,spp,,,,,,,,,
ind_56_7.05_L369,org_point_56_7.05_L369,human,NaN,spp,,,,,,,,,
ind_57_7.05_L369,org_point_57_7.05_L369,human,NaN,spp,,,,,,,,,
ind_58_7.05_L369,org_point_58_7.05_L369,human,NaN,spp,,,,,,,,,
ind_59_7.05_L369,org_point_59_7.05_L369,human,NaN,spp,,,,,,,,,
ind_60_7.05_L369,org_point_60_7.05_L369,human,NaN,spp,,,,,,,,,
ind_61_7.05_L369,org_point_61_7.05_L369,human,NaN,spp,,,,,,,,,
ind_62_7.05_L369,org_point_62_7.05_L369,human,NaN,spp,,,,,,,,,
ind_63_7.05_L369,org_point_63_7.05_L369,human,NaN,spp,,,,,,,,,
ind_64_7.05_L369,org_point_64_7.05_L369,human,NaN,spp,,,,,,,,,
ind_65_7.05_L369,org_point_65_7.05_L369,human,NaN,spp,,,,,,,,,
ind_66_7.05_L369,org_point_66_7.05_L369,human,NaN,spp,,,,,,,,,
ind_67_7.05_L369,org_point_67_7.05_L369,human,NaN,spp,,,,,,,,,
ind_68_7.05_L369,org_point_68_7.05_L369,human,NaN,spp,,,,,,,,,
ind_69_7.05_L369,org_point_69_7.05_L369,human,NaN,spp,,,,,,,,,
ind_70_7.05_L369,org_point_70_7.05_L369,human,NaN,spp,,,,,,,,,
ind_71_7.05_L369,org_point_71_7.05_L369,human,NaN,spp,,,,,,,,,
ind_72_7.05_L369,org_point_72_7.05_L369,human,NaN,spp,,,,,,,,,
ind_73_7.05_L369,org_point_73_7.05_L369,human,NaN,spp,,,,,,,,,
ind_74_7.05_L369,org_point_74_7.05_L369,human,NaN,spp,,,,,,,,,
ind_75_7.05_L369,org_point_75_7.05_L369,human,37467007.0,sceleratus,,,,,,,,,
ind_76_7.05_L369,org_point_76_7.05_L369,human,37467007.0,sceleratus,,,,,,,,,
ind_77_7.05_L369,org_point_77_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_78_7.05_L369,org_point_78_7.05_L369,human,37465089.0,filamentosus,,,,,,,,,
ind_79_7.05_L369,org_point_79_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_80_7.05_L369,org_point_80_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_81_7.05_L369,org_point_81_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_82_7.05_L369,org_point_82_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_83_7.05_L369,org_point_83_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_84_7.05_L369,org_point_84_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_85_7.05_L369,org_point_85_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_86_7.05_L369,org_point_86_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_87_7.05_L369,org_point_87_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_88_7.05_L369,org_point_88_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_89_7.05_L369,org_point_89_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_90_7.05_L369,org_point_90_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_91_7.05_L369,org_point_91_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_92_7.05_L369,org_point_92_7.05_L369,human,37467007.0,sceleratus,,,,,,,,,
ind_93_7.05_L369,org_point_93_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_94_7.05_L369,org_point_94_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_95_7.05_L369,org_point_95_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_96_7.05_L369,org_point_96_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_97_7.05_L369,org_point_97_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_98_7.05_L369,org_point_98_7.05_L369,human,37467007.0,sceleratus,,,,,,,,,
ind_99_7.05_L369,org_point_99_7.05_L369,human,37467007.0,sceleratus,,,,,,,,,
ind_100_7.05_L369,org_point_100_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_101_7.05_L369,org_point_101_7.05_L369,human,37118001.0,undosquamis,,,,,,,,,
ind_102_7.05_L369,org_point_102_7.05_L369,human,37337011.0,chrysophrys,,,,,,,,,
ind_103_7.05_L369,org_point_103_7.05_L369,human,37467007.0,sceleratus,,,,,,,,,
ind_104_7.05_L369,org_point_104_7.05_L369,human,37467007.0,sceleratus,,,,,,,,,
ind_105_7.05_L369,org_point_105_7.05_L369,human,37467007.0,sceleratus,,,,,,,,,
ind_106_7.05_L369,org_point_106_7.05_L369,human,37337022.0,gymnostethus,,,,,,,,,
ind_107_7.05_L369,org_point_107_7.05_L369,human,NaN,spp,,,,,,,,,
ind_108_7.05_L369,org_point_108_7.05_L369,human,NaN,spp,,,,,,,,,
ind_109_7.05_L369,org_point_109_7.05_L369,human,NaN,spp,,,,,,,,,
ind_110_7.05_L369,org_point_110_7.05_L369,human,NaN,spp,,,,,,,,,
ind_111_7.05_L369,org_point_111_7.05_L369,human,NaN,spp,,,,,,,,,
ind_112_7.05_L369,org_point_112_7.05_L369,human,NaN,spp,,,,,,,,,
ind_113_7.05_L369,org_point_113_7.05_L369,human,NaN,spp,,,,,,,,,
ind_114_7.05_L369,org_point_114_7.05_L369,human,NaN,spp,,,,,,,,,
ind_115_7.05_L369,org_point_115_7.05_L369,human,NaN,spp,,,,,,,,,
ind_116_7.05_L369,org_point_116_7.05_L369,human,NaN,spp,,,,,,,,,
ind_117_7.05_L369,org_point_117_7.05_L369,human,NaN,spp,,,,,,,,,
ind_118_7.05_L369,org_point_118_7.05_L369,human,NaN,spp,,,,,,,,,
ind_119_7.05_L369,org_point_119_7.05_L369,human,NaN,spp,,,,,,,,,
ind_120_7.05_L369,org_point_120_7.05_L369,human,NaN,spp,,,,,,,,,
ind_121_7.05_L369,org_point_121_7.05_L369,human,NaN,spp,,,,,,,,,
ind_122_7.05_L369,org_point_122_7.05_L369,human,NaN,spp,,,,,,,,,
ind_123_7.05_L369,org_point_123_7.05_L369,human,NaN,spp,,,,,,,,,
ind_124_7.05_L369,org_point_124_7.05_L369,human,NaN,spp,,,,,,,,,
ind_125_7.05_L369,org_point_125_7.05_L369,human,37351003.0,griseus,,,,,,,,,
ind_126_7.05_L369,org_point_126_7.05_L369,human,NaN,spp,,,,,,,,,
ind_127_7.05_L369,org_point_127_7.05_L369,human,NaN,spp,,,,,,,,,
ind_128_7.05_L369,org_point_128_7.05_L369,human,NaN,spp,,,,,,,,,
ind_129_7.05_L369,org_point_129_7.05_L369,human,NaN,spp,,,,,,,,,
ind_130_7.05_L369,org_point_130_7.05_L369,human,NaN,spp,,,,,,,,,
